Date first seen,Proto,Src IP Addr,Dst IP Addr,Dst Pt,In Byte,Out Byte,External,pattern_instance,pattern
2023-07-27 20:04:15.989,TCP,172.16.1.3,34.120.158.37,443.0,    5529,   25857,True,729,27
2023-07-27 20:04:15.998,TCP,172.16.1.3,192.229.221.95,80.0,    3630,    4899,True,720,8
2023-07-27 20:04:15.998,TCP,172.16.1.3,192.229.221.95,80.0,    5172,    7866,True,0,-1
2023-07-27 20:04:16.071,UDP,172.16.1.3,172.16.0.2,53.0,     387,     732,False,0,-1
2023-07-27 20:04:16.072,UDP,172.16.1.3,172.16.0.2,53.0,     204,     333,False,0,-1
2023-07-27 20:04:16.111,TCP,172.16.1.3,34.120.158.37,443.0,    5391,    5682,True,0,-1
2023-07-27 20:04:16.157,UDP,172.16.1.3,172.16.1.1,53.0,     174,     270,False,0,-1
2023-07-27 20:04:16.157,UDP,172.16.1.3,172.16.1.1,53.0,     204,     300,False,0,-1
2023-07-27 20:04:16.201,UDP,172.16.1.3,172.16.0.2,53.0,     201,     378,False,0,-1
2023-07-27 20:04:16.211,TCP,172.16.1.3,34.120.158.37,443.0,    6783,  235368,True,0,-1
2023-07-27 20:04:16.273,UDP,172.16.1.3,172.16.1.1,53.0,     201,     345,False,0,-1
2023-07-27 20:04:16.295,TCP,172.16.1.2,34.120.158.37,443.0,    5565,   12504,True,0,-1
2023-07-27 20:04:16.298,TCP,172.16.1.3,104.26.15.31,443.0,    6048,  223026,True,0,-1
2023-07-27 20:04:16.298,UDP,172.16.1.3,172.16.0.2,53.0,     201,     378,False,0,-1
2023-07-27 20:04:16.309,UDP,172.16.1.3,172.16.0.2,53.0,     201,     486,False,0,-1
2023-07-27 20:04:16.330,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,728,15
2023-07-27 20:04:16.348,TCP,172.16.1.3,34.120.158.37,443.0,    5265,    5691,True,0,-1
2023-07-27 20:04:16.408,TCP,172.16.1.2,34.120.158.37,443.0,    5451,    6843,True,0,-1
2023-07-27 20:04:16.449,TCP,172.16.1.3,34.120.158.37,443.0,    5568,   16533,True,0,-1
2023-07-27 20:04:16.485,UDP,172.16.1.3,104.26.15.31,443.0,   22836,  485874,True,0,-1
2023-07-27 20:04:16.530,TCP,172.16.1.2,34.120.158.37,443.0,    5451,    5763,True,730,31
2023-07-27 20:04:16.544,TCP,172.16.1.3,34.120.158.37,443.0,    5427,   12384,True,0,-1
2023-07-27 20:04:16.600,TCP,172.16.1.3,104.16.42.65,443.0,    5931,   15411,True,731,27
2023-07-27 20:04:16.601,TCP,172.16.1.3,104.16.42.65,443.0,    5181,   18045,True,0,-1
2023-07-27 20:04:16.602,UDP,172.16.1.3,172.16.0.2,53.0,     174,     303,False,0,-1
2023-07-27 20:04:16.610,TCP,172.16.1.2,34.120.158.37,443.0,    5448,    6174,True,730,31
2023-07-27 20:04:16.613,UDP,172.16.1.3,172.16.0.2,53.0,     204,     333,False,0,-1
2023-07-27 20:04:16.614,UDP,172.16.1.3,172.16.0.2,53.0,     174,     375,False,0,-1
2023-07-27 20:04:16.616,UDP,172.16.1.3,172.16.0.2,53.0,     204,     405,False,0,-1
2023-07-27 20:04:16.658,TCP,172.16.1.3,34.120.158.37,443.0,    5451,    6846,True,0,-1
2023-07-27 20:04:16.723,UDP,172.16.1.3,172.16.0.2,53.0,     159,     240,False,0,-1
2023-07-27 20:04:16.758,UDP,172.16.1.3,172.16.0.2,53.0,     213,     423,False,0,-1
2023-07-27 20:04:16.759,UDP,172.16.1.3,172.16.0.2,53.0,     213,     432,False,0,-1
2023-07-27 20:04:16.773,UDP,172.16.1.3,172.16.0.2,53.0,     213,     432,False,0,-1
2023-07-27 20:04:16.773,TCP,172.16.1.3,149.221.196.126,443.0,    5169,   23604,True,0,-1
2023-07-27 20:04:16.777,TCP,172.16.1.3,34.120.158.37,443.0,    5313,    5835,True,0,-1
2023-07-27 20:04:16.779,UDP,172.16.1.3,104.16.42.65,443.0,   40299,  920061,True,0,-1
2023-07-27 20:04:16.784,UDP,172.16.1.3,172.16.0.2,53.0,     159,     240,False,0,-1
2023-07-27 20:04:16.786,UDP,172.16.1.3,172.16.0.2,53.0,     159,     384,False,0,-1
2023-07-27 20:04:16.859,UDP,172.16.1.3,172.16.1.1,53.0,     159,     351,False,0,-1
2023-07-27 20:04:16.867,TCP,172.16.1.3,34.120.158.37,443.0,    5448,    6054,True,0,-1
2023-07-27 20:04:16.882,UDP,172.16.1.3,172.16.0.2,53.0,     183,     312,False,0,-1
2023-07-27 20:04:16.885,UDP,172.16.1.3,172.16.0.2,53.0,     189,     270,False,0,-1
2023-07-27 20:04:16.889,UDP,172.16.1.3,172.16.0.2,53.0,     627,     708,False,0,-1
2023-07-27 20:04:16.893,TCP,172.16.1.3,195.30.15.11,443.0,   20874,  769044,True,0,-1
2023-07-27 20:04:16.896,UDP,172.16.1.3,172.16.0.2,53.0,     189,     426,False,0,-1
2023-07-27 20:04:16.968,TCP,172.16.1.3,195.30.15.11,443.0,    3888,   16032,True,0,-1
2023-07-27 20:04:16.974,TCP,172.16.1.3,104.16.42.65,443.0,    3702,   12108,True,0,-1
2023-07-27 20:04:16.975,UDP,172.16.1.3,172.16.0.2,53.0,     183,     312,False,0,-1
2023-07-27 20:04:16.975,UDP,172.16.1.3,172.16.1.1,53.0,     189,     393,False,0,-1
2023-07-27 20:04:16.985,UDP,172.16.1.3,172.16.0.2,53.0,     183,     384,False,0,-1
2023-07-27 20:04:16.990,UDP,172.16.1.3,172.16.0.2,53.0,     186,     369,False,0,-1
2023-07-27 20:04:16.996,UDP,172.16.1.3,172.16.0.2,53.0,     195,     276,False,0,-1
2023-07-27 20:04:17.032,UDP,172.16.1.3,104.16.42.65,443.0,    6708,   32043,True,0,-1
2023-07-27 20:04:17.055,UDP,172.16.1.3,172.16.1.1,53.0,     183,     351,False,0,-1
2023-07-27 20:04:17.079,UDP,172.16.1.3,172.16.1.1,53.0,     195,     243,False,0,-1
2023-07-27 20:04:17.079,UDP,172.16.1.3,172.16.1.1,53.0,     186,     336,False,0,-1
2023-07-27 20:04:17.127,UDP,172.16.1.3,104.16.42.65,443.0,    6333,   33945,True,0,-1
2023-07-27 20:04:17.151,TCP,172.16.1.3,146.75.73.229,443.0,    6759,   71508,True,0,-1
2023-07-27 20:04:17.151,TCP,172.16.1.3,146.75.73.229,443.0,    3978,   17073,True,0,-1
2023-07-27 20:04:17.151,UDP,172.16.1.3,172.16.0.2,53.0,     207,     288,False,0,-1
2023-07-27 20:04:17.170,TCP,172.16.1.3,34.160.3.78,443.0,   47832,   6.2 M,True,0,-1
2023-07-27 20:04:17.171,UDP,172.16.1.3,172.16.0.2,53.0,     387,     645,False,732,10
2023-07-27 20:04:17.172,TCP,172.16.1.3,34.160.3.78,443.0,    3840,   17601,True,0,-1
2023-07-27 20:04:17.172,TCP,172.16.1.3,34.160.3.78,443.0,    3840,   17601,True,0,-1
2023-07-27 20:04:17.174,UDP,172.16.1.3,172.16.0.2,53.0,     207,     324,False,0,-1
2023-07-27 20:04:17.177,TCP,172.16.1.3,34.160.3.78,443.0,    3840,   17601,True,0,-1
2023-07-27 20:04:17.221,UDP,172.16.1.3,172.16.0.2,53.0,     195,     417,False,0,-1
2023-07-27 20:04:17.257,UDP,172.16.1.3,172.16.1.1,53.0,     207,     291,False,0,-1
2023-07-27 20:04:17.266,TCP,172.16.1.3,34.160.3.78,443.0,    3702,   17481,True,0,-1
2023-07-27 20:04:17.274,TCP,172.16.1.3,34.160.3.78,443.0,    3840,   17601,True,0,-1
2023-07-27 20:04:17.298,UDP,172.16.1.3,146.75.73.229,443.0,    8496,   30147,True,0,-1
2023-07-27 20:04:17.470,TCP,172.16.1.3,64.233.167.94,80.0,    3672,    4830,True,0,-1
2023-07-27 20:04:17.473,TCP,172.16.1.3,64.233.167.94,80.0,    3672,    4830,True,0,-1
2023-07-27 20:04:17.484,UDP,172.16.1.3,172.16.0.2,53.0,     180,     489,False,0,-1
2023-07-27 20:04:17.488,UDP,172.16.1.3,172.16.0.2,53.0,     180,     309,False,0,-1
2023-07-27 20:04:17.491,TCP,172.16.1.3,64.233.167.94,80.0,    3672,    4830,True,0,-1
2023-07-27 20:04:17.494,TCP,172.16.1.3,64.233.167.94,80.0,    3672,    4830,True,0,-1
2023-07-27 20:04:17.529,UDP,172.16.1.3,172.16.0.2,53.0,     180,     309,False,0,-1
2023-07-27 20:04:17.529,TCP,172.16.1.3,104.16.240.21,443.0,    3702,   12105,True,0,-1
2023-07-27 20:04:17.541,ICMP,172.16.1.3,104.16.42.65,3.3,   15552,       0,True,0,-1
2023-07-27 20:04:17.570,UDP,172.16.1.3,172.16.0.2,53.0,     180,     381,False,0,-1
2023-07-27 20:04:17.574,UDP,172.16.1.3,172.16.1.1,53.0,     180,     456,False,0,-1
2023-07-27 20:04:17.590,UDP,172.16.1.3,34.160.3.78,443.0,   42561,   3.3 M,True,0,-1
2023-07-27 20:04:17.614,UDP,172.16.1.3,172.16.0.2,53.0,     222,     432,False,0,-1
2023-07-27 20:04:17.618,UDP,172.16.1.3,104.16.240.21,443.0,    6699,   32043,True,0,-1
2023-07-27 20:04:17.620,UDP,172.16.1.3,172.16.0.2,53.0,     213,     423,False,0,-1
2023-07-27 20:04:17.626,UDP,172.16.1.3,172.16.0.2,53.0,     216,     411,False,0,-1
2023-07-27 20:04:17.627,UDP,172.16.1.3,172.16.0.2,53.0,     210,     393,False,0,-1
2023-07-27 20:04:17.636,UDP,172.16.1.3,172.16.0.2,53.0,     213,     294,False,0,-1
2023-07-27 20:04:17.658,UDP,172.16.1.3,172.16.1.1,53.0,     180,     348,False,0,-1
2023-07-27 20:04:17.658,UDP,172.16.1.3,172.16.0.2,53.0,     213,     414,False,0,-1
2023-07-27 20:04:17.685,UDP,172.16.1.3,172.16.0.2,53.0,     231,     312,False,0,-1
2023-07-27 20:04:17.686,UDP,172.16.1.3,172.16.1.1,53.0,     222,     399,False,0,-1
2023-07-27 20:04:17.687,UDP,172.16.1.3,172.16.1.1,53.0,     210,     360,False,0,-1
2023-07-27 20:04:17.719,TCP,172.16.1.3,23.217.238.175,443.0,   11439,  148647,True,0,-1
2023-07-27 20:04:17.747,TCP,172.16.1.3,195.30.15.24,443.0,    8274,   64824,True,0,-1
2023-07-27 20:04:17.748,UDP,172.16.1.3,172.16.0.2,53.0,     231,     312,False,0,-1
2023-07-27 20:04:17.789,UDP,172.16.1.3,172.16.0.2,53.0,     231,     477,False,0,-1
2023-07-27 20:04:17.812,UDP,172.16.1.3,172.16.0.2,53.0,     216,     435,False,0,-1
2023-07-27 20:04:17.875,UDP,172.16.1.3,172.16.1.1,53.0,     231,     444,False,0,-1
2023-07-27 20:04:17.907,UDP,172.16.1.3,172.16.0.2,53.0,     201,     402,False,0,-1
2023-07-27 20:04:18.119,ICMP,172.16.1.3,104.16.240.21,3.3,   15552,       0,True,0,-1
2023-07-27 20:04:18.230,UDP,172.16.1.3,172.16.0.2,53.0,     165,     246,False,0,-1
2023-07-27 20:04:18.309,UDP,172.16.1.3,172.16.1.1,53.0,     165,     213,False,0,-1
2023-07-27 20:04:18.497,UDP,172.16.1.3,172.16.0.2,53.0,     165,     246,False,0,-1
2023-07-27 20:04:18.497,TCP,172.16.1.3,34.110.255.251,443.0,    5481,   25455,True,731,27
2023-07-27 20:04:18.550,UDP,172.16.1.3,172.16.1.1,53.0,     165,     354,False,0,-1
2023-07-27 20:04:18.649,UDP,172.16.1.3,34.110.255.251,443.0,    5586,   17691,True,0,-1
2023-07-27 20:04:18.772,UDP,172.16.1.3,172.16.0.2,53.0,     219,     411,False,0,-1
2023-07-27 20:04:18.840,UDP,172.16.1.3,172.16.1.1,53.0,     219,     378,False,0,-1
2023-07-27 20:04:18.947,UDP,172.16.1.3,172.16.0.2,53.0,     231,     504,False,0,-1
2023-07-27 20:04:18.980,TCP,172.16.1.3,78.46.198.121,443.0,    8280,  193497,True,0,-1
2023-07-27 20:04:18.980,UDP,172.16.1.3,172.16.0.2,53.0,     231,     504,False,0,-1
2023-07-27 20:04:18.982,UDP,172.16.1.3,172.16.0.2,53.0,     231,     441,False,0,-1
2023-07-27 20:04:19.073,UDP,172.16.1.3,172.16.0.2,53.0,     186,     465,False,0,-1
2023-07-27 20:04:19.075,TCP,172.16.1.3,104.18.14.101,80.0,    3621,    5514,True,0,-1
2023-07-27 20:04:19.076,UDP,172.16.1.3,172.16.0.2,53.0,     246,     375,False,0,-1
2023-07-27 20:04:19.077,UDP,172.16.1.3,172.16.0.2,53.0,     246,     447,False,0,-1
2023-07-27 20:04:19.527,UDP,172.16.1.3,172.16.0.2,53.0,     198,     354,False,0,-1
2023-07-27 20:04:19.577,UDP,172.16.1.3,172.16.0.2,53.0,     201,     282,False,0,-1
2023-07-27 20:04:19.578,UDP,172.16.1.3,172.16.0.2,53.0,     201,     486,False,0,-1
2023-07-27 20:04:19.631,TCP,172.16.1.3,167.235.124.61,443.0,    4590,   15030,True,0,-1
2023-07-27 20:04:19.774,UDP,172.16.1.3,172.16.0.2,53.0,     216,     420,False,0,-1
2023-07-27 20:04:19.774,UDP,172.16.1.3,172.16.0.2,53.0,     216,     435,False,0,-1
2023-07-27 20:04:19.775,UDP,172.16.1.3,172.16.0.2,53.0,     219,     348,False,0,-1
2023-07-27 20:04:19.796,UDP,172.16.1.3,172.16.0.2,53.0,     201,     282,False,0,-1
2023-07-27 20:04:19.804,UDP,172.16.1.3,172.16.0.2,53.0,     177,     333,False,0,-1
2023-07-27 20:04:19.837,UDP,172.16.1.3,172.16.1.1,53.0,     216,     387,False,0,-1
2023-07-27 20:04:19.837,UDP,172.16.1.3,172.16.1.1,53.0,     219,     315,False,0,-1
2023-07-27 20:04:19.908,TCP,172.16.1.3,167.235.124.61,443.0,    5580,   15150,True,0,-1
2023-07-27 20:04:19.908,TCP,172.16.1.3,167.235.124.61,443.0,    8799,   16401,True,733,27
2023-07-27 20:04:19.934,UDP,172.16.1.3,172.16.0.2,53.0,     216,     435,False,0,-1
2023-07-27 20:04:20.340,TCP,172.16.1.3,172.67.71.184,443.0,    3840,   17772,False,0,-1
2023-07-27 20:04:20.340,TCP,172.16.1.3,172.67.71.184,443.0,    7095,   22485,False,0,-1
2023-07-27 20:04:20.343,UDP,172.16.1.3,172.16.0.2,53.0,     192,     477,False,0,-1
2023-07-27 20:04:20.542,UDP,172.16.1.3,172.67.71.184,443.0,    7320,   39966,False,0,-1
2023-07-27 20:04:20.657,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,728,15
2023-07-27 20:04:20.787,UDP,172.16.1.3,172.16.0.2,53.0,     216,     435,False,728,15
2023-07-27 20:04:20.808,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,727,2
2023-07-27 20:04:21.209,UDP,172.16.1.2,172.16.0.2,53.0,     171,     564,False,734,29
2023-07-27 20:04:21.241,TCP,172.16.1.2,20.199.58.43,443.0,    8538,   33111,True,0,-1
2023-07-27 20:04:21.264,ICMP,172.16.1.3,172.67.71.184,3.3,    8640,       0,False,0,-1
2023-07-27 20:04:21.412,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,735,25
2023-07-27 20:04:22.500,UDP,172.16.1.3,172.16.0.2,53.0,     183,     312,False,735,25
2023-07-27 20:04:22.531,UDP,172.16.1.3,172.16.0.2,53.0,     183,     312,False,0,-1
2023-07-27 20:04:22.531,TCP,172.16.1.3,104.16.240.21,443.0,    3702,   12105,True,0,-1
2023-07-27 20:04:22.533,UDP,172.16.1.3,172.16.0.2,53.0,     183,     384,False,0,-1
2023-07-27 20:04:22.599,UDP,172.16.1.3,104.16.240.21,443.0,    7083,   33927,True,0,-1
2023-07-27 20:04:23.728,UDP,172.16.1.3,172.16.0.2,53.0,     159,     384,False,0,-1
2023-07-27 20:04:25.730,TCP,172.16.1.4,172.17.0.2,25.0,    2502,    2406,False,735,25
2023-07-27 20:04:25.885,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,727,2
2023-07-27 20:04:26.491,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,735,25
2023-07-27 20:04:30.783,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,0,-1
2023-07-27 20:04:30.940,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,736,2
2023-07-27 20:04:31.560,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,0,-1
2023-07-27 20:04:32.222,UDP,172.16.1.3,172.16.0.2,53.0,     216,     441,False,735,25
2023-07-27 20:04:32.224,UDP,172.16.1.3,172.16.0.2,53.0,     174,     354,False,0,-1
2023-07-27 20:04:32.287,UDP,172.16.1.3,172.16.1.1,53.0,     174,     321,False,0,-1
2023-07-27 20:04:32.443,UDP,172.16.1.3,172.16.0.2,53.0,     201,     282,False,0,-1
2023-07-27 20:04:32.443,TCP,172.16.1.3,212.227.5.110,443.0,   19050,   1.6 M,True,0,-1
2023-07-27 20:04:32.447,UDP,172.16.1.3,172.16.0.2,53.0,     201,     444,False,0,-1
2023-07-27 20:04:32.508,UDP,172.16.1.3,172.16.1.1,53.0,     201,     411,False,0,-1
2023-07-27 20:04:32.638,TCP,172.16.1.3,149.221.196.126,443.0,    5349,    4404,True,0,-1
2023-07-27 20:04:32.882,UDP,172.16.1.3,172.16.0.2,53.0,     216,     450,False,0,-1
2023-07-27 20:04:32.935,UDP,172.16.1.3,172.16.0.2,53.0,     216,     435,False,0,-1
2023-07-27 20:04:32.951,UDP,172.16.1.3,172.16.1.1,53.0,     216,     417,False,0,-1
2023-07-27 20:04:33.253,UDP,172.16.1.3,172.16.0.2,53.0,     174,     303,False,0,-1
2023-07-27 20:04:33.266,TCP,172.16.1.2,131.220.250.29,443.0,   10134,  656856,True,0,-1
2023-07-27 20:04:33.290,UDP,172.16.1.3,172.16.0.2,53.0,     195,     276,False,0,-1
2023-07-27 20:04:33.315,TCP,172.16.1.3,104.17.72.237,443.0,    8439,  242103,True,0,-1
2023-07-27 20:04:33.316,TCP,172.16.1.3,104.17.72.237,443.0,    3702,   19785,True,0,-1
2023-07-27 20:04:33.317,TCP,172.16.1.3,104.17.72.237,443.0,    3840,   19971,True,0,-1
2023-07-27 20:04:33.317,UDP,172.16.1.3,172.16.0.2,53.0,     174,     303,False,0,-1
2023-07-27 20:04:33.333,TCP,172.16.1.3,212.227.5.79,443.0,    5850,   27180,True,733,27
2023-07-27 20:04:33.334,UDP,172.16.1.3,172.16.0.2,53.0,     195,     276,False,0,-1
2023-07-27 20:04:33.336,UDP,172.16.1.3,172.16.0.2,53.0,     174,     399,False,0,-1
2023-07-27 20:04:33.341,UDP,172.16.1.3,172.16.0.2,53.0,     195,     438,False,0,-1
2023-07-27 20:04:33.462,UDP,172.16.1.3,104.17.72.237,443.0,   11934,   90831,True,0,-1
2023-07-27 20:04:33.884,UDP,172.16.1.3,172.16.0.2,53.0,     216,     435,False,0,-1
2023-07-27 20:04:33.885,UDP,172.16.1.3,172.16.0.2,53.0,     213,     447,False,0,-1
2023-07-27 20:04:34.142,TCP,172.16.1.2,131.220.250.29,443.0,    7764,  204201,True,0,-1
2023-07-27 20:04:34.158,UDP,172.16.1.3,172.16.0.2,53.0,     198,     327,False,0,-1
2023-07-27 20:04:34.256,UDP,172.16.1.3,172.16.1.1,53.0,     198,     294,False,0,-1
2023-07-27 20:04:34.273,TCP,172.16.1.3,104.17.25.14,443.0,    3840,   12021,True,0,-1
2023-07-27 20:04:34.273,TCP,172.16.1.3,104.17.25.14,443.0,    3840,   12021,True,0,-1
2023-07-27 20:04:34.274,TCP,172.16.1.3,104.17.25.14,443.0,    3840,   12021,True,0,-1
2023-07-27 20:04:34.275,TCP,172.16.1.3,104.17.25.14,443.0,    3840,   12021,True,0,-1
2023-07-27 20:04:34.275,TCP,172.16.1.3,104.17.25.14,443.0,   10950,  313470,True,0,-1
2023-07-27 20:04:34.276,TCP,172.16.1.3,104.17.25.14,443.0,    3840,   12021,True,0,-1
2023-07-27 20:04:34.277,UDP,172.16.1.3,172.16.0.2,53.0,     198,     327,False,0,-1
2023-07-27 20:04:34.280,UDP,172.16.1.3,172.16.0.2,53.0,     198,     399,False,0,-1
2023-07-27 20:04:34.351,UDP,172.16.1.3,172.16.1.1,53.0,     198,     366,False,0,-1
2023-07-27 20:04:34.459,UDP,172.16.1.3,104.17.25.14,443.0,    5442,   15384,True,0,-1
2023-07-27 20:04:34.887,UDP,172.16.1.3,172.16.0.2,53.0,     213,     432,False,0,-1
2023-07-27 20:04:34.951,UDP,172.16.1.3,172.16.1.1,53.0,     213,     399,False,0,-1
2023-07-27 20:04:35.846,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,735,25
2023-07-27 20:04:36.003,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,736,2
2023-07-27 20:04:36.632,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,737,6
2023-07-27 20:04:38.948,UDP,172.16.1.3,172.16.0.2,53.0,     159,     384,False,737,6
2023-07-27 20:04:40.899,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,737,6
2023-07-27 20:04:41.074,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,736,2
2023-07-27 20:04:45.960,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,0,-1
2023-07-27 20:04:46.158,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,738,2
2023-07-27 20:04:46.718,TCP,172.16.1.3,172.17.0.2,25.0,    2352,    2406,False,0,-1
2023-07-27 20:04:51.018,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,0,-1
2023-07-27 20:04:51.218,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2544,False,738,2
2023-07-27 20:04:51.365,TCP,172.16.1.4,172.16.0.2,135.0,    1896,    1308,False,0,-1
2023-07-27 20:04:51.369,TCP,172.16.1.4,172.16.0.2,1024.0,   11103,    5445,False,0,-1
2023-07-27 20:04:51.377,TCP,172.16.1.4,172.16.0.2,135.0,    2346,    1746,False,0,-1
2023-07-27 20:04:51.390,TCP,172.16.1.4,172.16.0.2,1024.0,   11457,    5949,False,0,-1
2023-07-27 20:04:51.420,TCP,172.16.1.4,172.16.0.2,389.0,    9264,    8055,False,0,-1
2023-07-27 20:04:51.444,TCP,172.16.1.4,172.16.0.2,389.0,    7638,    7884,False,0,-1
2023-07-27 20:04:51.506,UDP,172.16.1.4,172.16.0.2,53.0,     213,     975,False,0,-1
2023-07-27 20:04:51.509,TCP,172.16.1.4,20.190.159.75,443.0,    4245,   17019,True,0,-1
2023-07-27 20:04:51.764,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,739,25
2023-07-27 20:04:52.166,UDP,172.16.1.4,172.16.0.2,53.0,     171,     564,False,707,41
2023-07-27 20:04:52.259,TCP,172.16.1.4,20.199.58.43,443.0,    3315,   20622,True,0,-1
2023-07-27 20:04:52.259,TCP,172.16.1.4,20.199.58.43,443.0,    3177,   20622,True,0,-1
2023-07-27 20:04:52.260,TCP,172.16.1.4,20.199.58.43,443.0,    3315,   20622,True,0,-1
2023-07-27 20:04:52.260,TCP,172.16.1.4,20.199.58.43,443.0,   20889,   99498,True,0,-1
2023-07-27 20:04:53.122,UDP,172.16.1.4,172.16.0.2,53.0,     216,     507,False,0,-1
2023-07-27 20:04:53.123,UDP,172.16.1.4,172.16.0.2,53.0,     213,     504,False,0,-1
2023-07-27 20:04:53.636,UDP,172.16.1.4,172.16.0.2,53.0,     267,     495,False,0,-1
2023-07-27 20:04:53.707,UDP,172.16.1.4,172.16.1.1,53.0,     267,     462,False,0,-1
2023-07-27 20:04:53.717,TCP,172.16.1.4,193.51.224.35,443.0,  486207,  20.4 M,True,0,-1
2023-07-27 20:04:53.718,TCP,172.16.1.4,193.51.224.35,443.0,    3039,   13221,True,0,-1
2023-07-27 20:04:53.718,TCP,172.16.1.4,193.51.224.35,443.0,    2763,   13107,True,0,-1
2023-07-27 20:04:53.719,TCP,172.16.1.4,193.51.224.35,443.0,    2901,   13104,True,0,-1
2023-07-27 20:04:53.816,TCP,172.16.1.4,192.229.221.95,80.0,    1392,    3105,True,740,40
2023-07-27 20:04:54.041,TCP,172.16.1.2,131.220.250.29,443.0,   13989,   1.4 M,True,0,-1
2023-07-27 20:04:55.170,TCP,172.16.1.2,131.220.250.29,443.0,    7872,  204399,True,0,-1
2023-07-27 20:04:56.063,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,0,-1
2023-07-27 20:04:56.330,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,738,2
2023-07-27 20:04:56.810,TCP,172.16.1.3,172.17.0.2,25.0,    2460,    2406,False,741,5
2023-07-27 20:04:57.286,UDP,172.16.1.4,172.16.0.2,53.0,     189,     189,False,0,-1
2023-07-27 20:05:01.125,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,741,5
2023-07-27 20:05:01.447,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,742,2
2023-07-27 20:05:01.876,TCP,172.16.1.3,172.17.0.2,25.0,    2598,    2544,False,0,-1
2023-07-27 20:05:04.092,UDP,172.16.1.3,172.16.0.2,53.0,     189,     189,False,0,-1
2023-07-27 20:05:06.008,UDP,172.16.1.2,172.16.0.2,53.0,     189,     189,False,0,-1
2023-07-27 20:05:06.176,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,0,-1
2023-07-27 20:05:06.490,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,742,2
2023-07-27 20:05:07.027,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,743,5
2023-07-27 20:05:11.247,TCP,172.16.1.4,172.17.0.2,25.0,    2502,    2406,False,743,5
2023-07-27 20:05:11.549,TCP,172.16.1.2,172.17.0.2,25.0,    2490,    2406,False,742,2
2023-07-27 20:05:12.092,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,744,5
2023-07-27 20:05:16.304,TCP,172.16.1.4,172.17.0.2,25.0,    2502,    2406,False,744,5
2023-07-27 20:05:16.604,TCP,172.16.1.2,172.17.0.2,25.0,    2502,    2406,False,745,2
2023-07-27 20:05:17.152,TCP,172.16.1.3,172.17.0.2,25.0,    2490,    2406,False,746,5
2023-07-27 20:05:21.348,TCP,172.16.1.4,172.17.0.2,25.0,    2460,    2406,False,746,5
2023-07-27 20:05:21.680,TCP,172.16.1.2,172.17.0.2,25.0,    2460,    2406,False,745,2
2023-07-27 20:05:22.197,TCP,172.16.1.3,172.17.0.2,25.0,    2502,    2406,False,0,-1
2023-07-27 20:05:25.944,UDP,172.16.1.4,172.16.0.2,53.0,     171,     564,False,0,-1
2023-07-27 20:05:25.986,TCP,172.16.1.4,20.199.58.43,443.0,   20628,   67908,True,0,-1
2023-07-27 20:05:25.986,TCP,172.16.1.4,20.199.58.43,443.0,    3177,   20622,True,0,-1
2023-07-27 20:05:25.987,TCP,172.16.1.4,20.199.58.43,443.0,    3177,   20622,True,0,-1
2023-07-27 20:05:25.987,TCP,172.16.1.4,20.199.58.43,443.0,    3177,   20622,True,0,-1
2023-07-27 20:05:26.407,TCP,172.16.1.4,172.17.0.2,25.0,    2490,    2406,False,747,30
2023-07-27 20:05:26.581,UDP,172.16.1.3,172.16.0.2,53.0,     189,     318,False,739,25
2023-07-27 20:05:26.650,UDP,172.16.1.3,172.16.1.1,53.0,     189,     285,False,0,-1
2023-07-27 20:05:26.672,TCP,172.16.1.3,213.95.206.42,80.0,    2709,    2385,True,0,-1
2023-07-27 20:05:26.673,UDP,172.16.1.3,172.16.0.2,53.0,     189,     318,False,0,-1
